UW1 G AA0 N AA0 V Z zyuganov's, 3 
ER1 K IY0 aldercy, 3 berkey, 2 birkey, 2 birky, 2 burkey, 2 durkee, 2 gerke, 2 jerky, 2 kirkey, 2 merkey, 2 murky, 2 pearcy, 2 perkey, 2 perky, 2 pirkey, 2 purkey, 2 quirky, 2 shirkey, 2 sircy, 2 sturkie, 2 turkey, 2 yerkey, 2 
AE1 CH AH0 S bachus, 2 
AA1 P S AA0 L opsahl, 2 
EH1 N AH0 V IY0 D EH0 S benevides, 4 
AE1 D IH0 L Z B ER0 G ER0 adelsberger, 4 
AE1 N T R IH0 L antril, 2 
ER1 S T IY0 N berstein, 2 burstein, 2 derstine, 2 gerstein, 2 kerstein, 2 kirstein, 2 
AA1 K M AH0 N bachman, 2 bachmann, 2 bockman, 2 brockman, 2 brockmann, 2 cockman, 2 hochman, 2 hockman, 2 kochman, 2 lockman, 2 rockman, 2 stockman, 2 zachmann, 2 
UW1 L IH0 T AA0 N culleton, 3 
AY1 S L ER0 chrysler, 2 eisler, 2 eissler, 2 geisler, 2 geissler, 2 geiszler, 2 heisler, 2 keisler, 2 kreisler, 2 meisler, 2 neisler, 2 preisler, 2 zeisler, 2 
AY1 K AH0 N B ER0 G ER0 eichenberger, 4 reichenberger, 4 
AH1 SH T blushed, 1 brushed, 1 crushed, 1 flushed, 1 gushed, 1 hushed, 1 rushed, 1 
IH1 K IH0 NG ER0 flickinger, 3 sickinger, 3 
IH1 CH ER0 AH0 T S barbiturates, 4 
IH1 N B IY0 quinby, 2 renminbi, 3 
AO1 L D R IH0 CH aldrich, 2 
AO1 G AH0 S baugus, 2 
IH0 T it, 1 
AA1 N AH0 L IY0 connally, 3 connelly, 3 donnelley, 3 donnelly, 3 
AO1 L IH0 D EY0 preholiday, 4 
EH1 G ER0 ER0 egerer, 3 
EH1 R N K OW0 bairnco, 2 
AE1 K M AH0 N T enactment, 3 
AA1 L D AH0 N alden, 2 paldon, 2 
IH1 L AH0 HH AE0 N gillihan, 3 
OW1 L IY0 albendazole, 5 anatoli, 4 anatoly, 4 andreoli, 4 bartoli, 3 bertoli, 3 boley, 2 bowley, 2 buttacavoli, 5 campoli, 3 capozzoli, 4 cerasoli, 4 coley, 2 coli, 2 colli, 2 consoli, 3 croley, 2 dascoli, 3 davoli, 3 dercole, 3 doley, 2 ercole, 3 fargnoli, 3 foley, 2 fraioli, 3 goalie, 2 goley, 2 grigoli, 3 guacamole, 4 holy, 2 iole, 3 joly, 2 jowley, 2 karoly, 3 kohli, 2 lowly, 2 mascioli, 3 mattioli, 4 mazzoli, 3 memoli, 3 meserole, 4 minoli, 3 moly, 2 natoli, 3 niccoli, 3 nicoli, 3 nollie, 2 oley, 2 ollie, 2 pajoli, 3 paoli, 3 pedroli, 3 petricioli, 5 piccoli, 3 poggioli, 3 poley, 2 poli, 2 ravioli, 4 rispoli, 3 rissoli, 3 rizzoli, 3 roley, 2 rollie, 2 rolly, 2 romagnoli, 4 rowley, 2 rowlie, 2 rowly, 2 scholey, 2 scioli, 3 sinopoli, 4 slowly, 2 smoley, 2 soley, 2 solie, 2 spagnoli, 3 stromboli, 3 tolly, 2 trimboli, 3 unholy, 3 wholly, 2 zarroli, 3 zeroli, 3 
AO1 D AH0 N auden, 2 bawden, 2 broaden, 2 laudon, 2 rawdon, 2 sawdon, 2 
AE2 K T S artifacts, 3 autofacts, 3 cataracts, 3 contacts, 2 contract's, 2 contracts, 2 extracts, 2 overacts, 3 subcontracts, 3 
OY2 S IH0 NG invoicing, 3 
IH1 N S IH0 K AH0 L IY0 intrinsically, 5 
AA1 M OW0 abramo, 3 adamo, 3 amo, 2 balsamo, 3 bergamo, 3 caccamo, 3 catalfamo, 4 dadamo, 3 degirolamo, 5 deramo, 3 eramo, 3 girolamo, 4 kairamo, 3 renamo, 3 
AA1 K AH0 V IH0 CH kozakiewicz, 4 novakovich, 4 
IH1 N S ER0 brinser, 2 kincer, 2 kinser, 2 mincer, 2 zinser, 2 
AE1 S T aghast, 2 amassed, 2 asked, 1 assed, 1 ast, 1 bast, 1 blast, 1 cast, 1 caste, 1 classed, 1 contrast, 2 everlast, 3 fast, 1 gassed, 1 gast, 1 glassed, 1 grassed, 1 harassed, 2 hast, 1 kast, 1 lambaste, 2 last, 1 lymphoblast, 3 massed, 1 mast, 1 miscast, 2 nast, 1 outlast, 2 passed, 1 past, 1 precast, 2 rast, 1 recast, 2 surpassed, 2 unsurpassed, 3 vast, 1 
AE1 L P S alps, 1 scalps, 1 
AA1 K ER0 AH0 bachera, 3 
AE1 R AH0 F IH0 N sarafin, 3 
UW1 CH IY0 adduci, 3 allamuchy, 4 angelucci, 4 antenucci, 4 antonucci, 4 balducci, 3 baluchi, 3 banducci, 3 bartolucci, 4 bellucci, 3 berarducci, 4 bertolucci, 4 bertucci, 3 bonaduce, 4 bucci, 2 buchi, 2 carducci, 3 carlucci, 3 carucci, 3 castellucci, 4 castrucci, 3 cellucci, 3 chattahoochee, 4 ciucci, 2 colucci, 3 coochie, 2 cucci, 2 ferrucci, 3 fiorucci, 4 fucci, 2 gallucci, 3 grucci, 2 gucci, 2 higuchi, 3 hoochie, 2 horiguchi, 4 horiuchi, 4 iacobucci, 5 iannucci, 4 iguchi, 3 ikeuchi, 3 kawaguchi, 4 kikuchi, 3 lucci, 2 maffucci, 3 marcucci, 3 marinucci, 4 mariucci, 4 martucci, 3 marucci, 3 massucci, 3 masucci, 3 matteucci, 3 mattucci, 3 melucci, 3 micucci, 3 minicucci, 4 mucci, 2 narducci, 3 noguchi, 3 nucci, 2 paolucci, 4 pascucci, 3 petrucci, 3 pucci, 2 ragucci, 3 reppucci, 3 rucci, 2 sakaguchi, 4 salvucci, 3 santucci, 3 tabuchi, 3 taniguchi, 4 tucci, 2 ucci, 2 vannucci, 3 vellucci, 3 vertucci, 3 vitucci, 3 yamaguchi, 4 yamanouchi, 4 yamauchi, 4 
EH1 P T AH0 B AH0 L acceptable, 4 perceptible, 4 susceptible, 4 unacceptable, 5 
IH1 CH AH0 L IY0 cicily, 3 
AY1 S L AH0 P hyslop, 2 
OW1 L D N AH0 S boldness, 2 coldness, 2 
EY2 P audiotape, 4 eggshape, 2 inchcape, 2 landscape, 2 netscape, 2 shipshape, 2 xeriscape, 3 
AY1 S IH0 K AH0 L Z bicycles, 3 icicles, 3 
EY1 S IY0 acey, 2 alessi, 3 basey, 2 basi, 2 bracey, 2 bracy, 2 caissie, 2 casey, 2 d'alessi, 3 dacey, 2 dacy, 2 daisey, 2 facey, 2 facie, 2 gracey, 2 gracie, 2 gracy, 2 lacey, 2 lacy, 2 macey, 2 macy, 2 pacey, 2 racey, 2 racy, 2 spacey, 2 stacey, 2 stacie, 2 stacy, 2 tacey, 2 tacy, 2 tracey, 2 traci, 2 tracie, 2 tracy, 2 treacy, 2 
ER1 N B ER0 G fernberg, 2 jernberg, 2 sternberg, 2 
IH1 Z IH0 JH IH0 Z envisages, 4 
IY2 AH0 P L AY0 reapply, 3 
ER1 S T N ER0 Z gerstner's, 2 
EH1 S T AH0 L IY0 testily, 3 
EH1 N T ER0 Z center's, 2 centerre's, 2 centers, 2 centers', 2 centres, 2 dissenters, 3 enters, 2 inventors, 3 mentors, 2 presenters, 3 renters, 2 senters, 2 stentors, 2 venters, 2 ventres, 2 
AY1 N D L IY0 blindly, 2 kindly, 2 
OW1 S K delbosque, 2 proske, 1 roeske, 1 roske, 1 
AE1 M B Y AH0 L AH0 N S AH0 Z ambulances, 4 
EH1 N AH0 N brennan, 2 brennen, 2 dennen, 2 drennan, 2 drennen, 2 drennon, 2 ennen, 2 glennon, 2 grennan, 2 grenon, 2 hennan, 2 hennen, 2 hennon, 2 kennan, 2 kennon, 2 lehnen, 2 lenin, 2 lennon, 2 lenon, 2 maclennan, 3 mckennon, 3 mclennan, 3 mennan, 2 mennen, 2 
IH1 R AH0 N S adherence, 3 appearance, 3 clearance, 2 coherence, 3 cryptoclearance, 4 disappearance, 4 ference, 2 incoherence, 4 interference, 4 non-interference, 5 noninterference, 5 perseverance, 4 reappearance, 4 
AO1 albaugh, 2 allbaugh, 2 alpaugh, 2 alspaugh, 2 anspaugh, 2 ashbaugh, 2 aw, 1 awe, 1 bashaw, 2 baugh, 1 carnaud, 2 caw, 1 chaw, 1 claw, 1 colaw, 2 craugh, 1 craw, 1 czeslaw, 2 daw, 1 dawe, 1 draw, 1 eshbaugh, 2 faw, 1 flaugh, 1 flaw, 1 foresaw, 2 gaugh, 1 gaw, 1 glawe, 1 gnaw, 1 graw, 1 grawe, 1 guffaw, 2 haugh, 1 haw, 1 hawe, 1 in-law, 2 inlaw, 2 jaw, 1 law, 1 loblaw, 2 macaw, 2 maw, 1 mccaw, 2 mccraw, 2 mcgagh, 2 mcgaugh, 2 mcgaw, 2 mcgraw, 2 ocaw, 2 paugh, 1 paw, 1 rauh, 1 rawe, 1 redraw, 2 robertshaw, 3 saw, 1 shaw, 1 slaugh, 1 slaw, 1 spaugh, 1 spaw, 1 straw, 1 thaw, 1 traugh, 1 vaugh, 1 waugh, 1 withdraw, 2 xio, 1 yaw, 1 
EH1 N CH R IY0 elementary, 4 supplementary, 4 
AE1 N D M AH0 N T S commandments, 3 
AE1 JH IY0 biaggi, 3 gnagey, 2 hagee, 2 hagey, 2 
IY1 HH AH0 N beahan, 2 mcgeehan, 3 mckeehan, 3 sheehan, 2 
UH1 R AH0 F AY0 AH0 L ailurophile, 5 
AA1 R JH IH0 NG barging, 2 charging, 2 discharging, 3 enlarging, 3 mischarging, 3 overcharging, 4 recharging, 3 
UW1 AH0 T dueitt, 2 fluitt, 2 huot, 2 intuit, 3 
AA1 S ER0 brosser, 2 loesser, 2 nasr, 2 schloesser, 2 yasir, 2 yasser, 2 
EH1 L TH IY0 ER0 healthier, 3 stealthier, 3 wealthier, 3 
EH1 HH AH0 F IY0 mehaffey, 3 
UW1 T IY0 Z beauties, 2 booties, 2 duties, 2 
AH1 N D R IY0 sundry, 2 
UW1 B IY0 AH0 rubia, 3 zubia, 3 
OW1 V IY0 anchovy, 3 angove, 3 bovey, 2 fullilove, 4 hovey, 2 hovy, 2 jovi, 2 novey, 2 novi, 2 novy, 2 sovey, 2 tovey, 2 trulove, 3 updegrove, 4 
IH1 SH IH0 G AH0 N Z michigan's, 3 
AE1 TH Y UW0 Z mathews, 2 matthew's, 2 matthews, 2 
IH1 P T OW0 crypto, 2 
AA1 W B awb, 1 
ER1 W IH0 G gerwig, 2 herwig, 2 
AE1 Z ER0 OW0 azarow, 3 
AE1 TH T AH0 B bathtub, 2 
AE1 M F ER0 AH0 amphora, 3 
AY2 V AH0 L archrival, 3 
OW1 S T AE0 T austat, 2 
UW1 S M AH0 N T S inducements, 3 
IH1 R IH0 NG adhering, 3 appearing, 3 auctioneering, 4 bioengineering, 6 careering, 3 cheering, 2 clearing, 2 dearing, 2 deering, 2 dering, 2 disappearing, 4 domineering, 4 earring, 2 electioneering, 5 engineering, 4 fearing, 2 gearing, 2 gering, 2 imagineering, 5 interfering, 4 nearing, 2 oceaneering, 4 persevering, 4 pioneering, 4 premiering, 3 profiteering, 4 racketeering, 4 rearing, 2 reengineering, 5 revering, 3 schwering, 2 searing, 2 shearing, 2 smearing, 2 sneering, 2 spearing, 2 steering, 2 tearing, 2 veering, 2 volunteering, 4 
AO1 G Z blogs, 1 boggs, 1 bogs, 1 dog's, 1 dogs, 1 dogs', 1 fogs, 1 logs, 1 
EH1 R AH0 L Z barrels, 2 carol's, 2 carols, 2 carroll's, 2 erol's, 2 errol's, 2 imperils, 3 karels, 2 merrill's, 2 perils, 2 
AH1 N D R AH0 D TH S hundredths, 2 
AE1 L P OW0 alpo, 2 
EY1 S T S foretastes, 2 lambastes, 2 pastes, 1 tastes, 1 waists, 1 waste's, 1 wastes, 1 
IH1 M K AH0 S rimkus, 2 shimkus, 2 
AE1 F AH0 L EH0 T lafollette, 3 
AE1 K SH AH0 S fractious, 2 
AW1 T IH0 NG Z outings, 2 
AE1 G IY0 aggie, 2 aggy, 2 agie, 2 baggie, 2 baggy, 2 craggy, 2 daggy, 2 draggy, 2 kashiwagi, 4 shaggy, 2 waggy, 2 wagy, 2 
EH1 K T AH0 B AH0 L Z collectibles, 4 
AA1 R T L AH0 N mcpartlin, 3 
AW1 S IH0 NG dousing, 2 dowsing, 2 espousing, 3 grousing, 2 klausing, 2 
AA1 M P AH0 T AH0 N S IY0 incompetency, 5 
AE1 F T ER0 after, 2 drafter, 2 hereafter, 3 laughter, 2 rafter, 2 thereafter, 3 
AO1 NG G AH0 S humongous, 3 tsongas, 2 tsongas', 2 
IH1 T R IY0 AH0 L vitriol, 3 
AA1 R B AH0 N IH0 T charbonnet, 3 
AE1 M D EH0 K amdek, 2 
AE1 S K AH0 alaska, 3 aska, 2 chaska, 2 nebraska, 3 transalaska, 4 
EH1 G ER0 Z IH0 N wegrzyn, 3 
AW2 D ER0 gunpowder, 3 
IH1 F AH0 N IY0 Z tiffany's, 3 
UW1 R IY0 L curiel, 2 
UH1 L F wolf, 1 wolfe, 1 wolff, 1 woolf, 1 wulf, 1 wulff, 1 
AY1 L AH0 N S AH0 N beilenson, 3 
IY1 N IY0 AH0 N armenian, 4 athenian, 4 beethovenian, 5 fenian, 3 slovenian, 4 tyrrhenian, 4 
OW2 S adipose, 3 altos, 2 amiprilose, 4 aranyos, 3 bellicose, 3 boutros, 2 butros, 2 cavazos, 3 cellulose, 3 centavos, 3 chikos, 2 cisneros, 3 comatose, 3 comoros, 3 dimitrios, 4 fructose, 2 gatos, 2 glucose, 2 grandiose, 3 nitrocellulose, 5 otiose, 3 overdose, 3 sucralose, 3 zeos, 2 
OW1 S N OW0 crossno, 2 
OW1 L Z IH0 Z doles's, 2 rolls's, 2 
AE1 Z D AE0 K nasdaq, 2 
EY1 D ER0 D AH0 adrda, 3 
AO1 R N aborn, 2 adorn, 2 alcorn, 2 allcorn, 2 amborn, 2 bjoern, 1 bjorn, 1 born, 1 borne, 1 bourn, 1 bourne, 1 corn, 1 corne, 1 doorn, 1 dorn, 1 first-born, 2 firstborn, 2 forewarn, 2 forlorn, 2 forsworn, 2 horn, 1 horne, 1 korn, 1 lamborn, 2 lorne, 1 lowborn, 2 morn, 1 mourn, 1 o'diorne, 2 orn, 1 orne, 1 porn, 1 radborne, 2 reborn, 2 schorn, 1 scorn, 1 shorn, 1 sporn, 1 steinborn, 2 stillborn, 2 sworn, 1 thorn, 1 thorne, 1 torn, 1 unadorn, 3 unborn, 2 vandorn, 2 vanhorn, 2 vanhorne, 2 warn, 1 warne, 1 wellborn, 2 worn, 1 zorn, 1 
AO1 R M AH0 D AH0 B AH0 L formidable, 4 
UW1 S ER0 IY0 illusory, 4 
IH1 S K adisq, 2 bisque, 1 brisk, 1 disc, 1 disk, 1 disque, 1 elektrisk, 3 fisc, 1 fisk, 1 fiske, 1 frisk, 1 friske, 1 lisk, 1 liske, 1 miske, 1 prisk, 1 risc, 1 risk, 1 riske, 1 sisk, 1 whisk, 1 zisk, 1 
AA1 K AH0 N ER0 aachener, 3 
AE1 T S B ER0 G plattsburgh, 2 schatzberg, 2 
AE1 L JH AH0 B R AH0 algebra, 3 
IH1 T K AH0 ditka, 2 nitka, 2 sitka, 2 
EY1 D IH0 S K adisq, 2 
AE1 V L AH0 K gavlak, 2 pavlock, 2 
AH1 N Z AH0 L bunzl, 2 
IH1 F AH0 M lipham, 2 
OW1 B IH0 K aerobic, 3 anaerobic, 4 bobek, 2 claustrophobic, 4 dobek, 2 homophobic, 4 phobic, 2 sobek, 2 
AO1 R SH IY0 AH0 M Z consortium's, 4 
AO1 DH ER0 lawther, 2 
ER1 D L IH0 NG hurdling, 2 zwerdling, 2 
EH1 N S IY0 AH0 valencia, 4 
AE1 SH AH0 M basham, 2 bassham, 2 lashomb, 2 
AE1 DH Z paths, 1 
OY1 S AH0 L boysel, 2 
IH1 V AH0 L AH0 N T ambivalent, 4 equivalent, 4 
ER1 P IY0 Z burpees, 2 herpes, 2 
IY2 AH0 N S covariance, 4 radiance, 3 
EH1 R AH0 M arum, 2 gerome, 2 geserum, 3 harem, 2 lerum, 2 tarom, 2 
EH2 K T ER0 newvector, 3 prospector, 3 
IH1 F T adrift, 2 clift, 1 credithrift, 3 drift, 1 fork-lift, 2 gift, 1 lift, 1 miffed, 1 riffed, 1 rift, 1 shift, 1 shrift, 1 sift, 1 sniffed, 1 stiffed, 1 swift, 1 thrift, 1 tifft, 1 tift, 1 
IH1 N D M AH0 N hyndman, 2 lindeman, 2 lindman, 2 
UH2 D adulthood, 3 allenwood, 3 allgood, 2 alligood, 3 armwood, 2 arrowood, 3 arwood, 2 ashwood, 2 attwood, 2 atwood, 2 babyhood, 3 bedgood, 2 beechwood, 2 bellwood, 2 bidgood, 2 bigwood, 2 blackwood, 2 bloodgood, 2 bollywood, 3 bournewood, 2 boxwood, 2 boyhood, 2 braidwood, 2 brentwood, 2 brotherhood, 3 catherwood, 3 caywood, 2 chatswood, 2 cheatwood, 2 childhood, 2 chitwood, 2 collingwood, 3 corkwood, 2 cottonwood, 3 dagwood, 2 damewood, 2 dashwood, 2 deadwood, 2 devilwood, 3 dogwood, 2 driftwood, 2 earwood, 2 easterwood, 3 eastwood, 2 edgewood, 2 ellenwood, 3 ellingwood, 3 ellinwood, 3 ellwood, 2 elmwood, 2 elwood, 2 englewood, 3 estatehood, 3 evergood, 3 falsehood, 2 fatherhood, 3 fenwood, 2 firewood, 2 firewood, 3 fleetwood, 2 forwood, 2 foxwood, 2 fullwood, 2 garwood, 2 gatewood, 2 girlhood, 2 glenwood, 2 greasewood, 2 greenwood, 2 grimwood, 2 hagwood, 2 hallwood, 2 hapgood, 2 hardgood, 2 hardwood, 2 harewood, 2 hartwood, 2 harwood, 2 haygood, 2 haywood, 2 hazelwood, 3 hazlewood, 3 heartwood, 2 heathwood, 2 hegwood, 2 henwood, 2 heywood, 2 hobgood, 2 hogwood, 2 hollywood, 3 homewood, 2 hopgood, 2 hopwood, 2 inglewood, 3 inwood, 2 ironwood, 3 isherwood, 3 kellwood, 2 kenwood, 2 knighthood, 2 lakewood, 2 leatherwood, 3 ledgerwood, 3 lidgerwood, 3 likelihood, 3 linwood, 2 littlewood, 3 livelihood, 3 livergood, 3 livingood, 3 lockwood, 2 logwood, 2 longwood, 2 magwood, 2 mahamud, 3 makegood, 2 manhood, 2 maplewood, 3 markwood, 2 marwood, 2 millwood, 2 moshood, 2 motherhood, 3 nationhood, 3 neighborhood, 3 neighbourhood, 3 no-good, 2 northwood, 2 oakwood, 2 orahood, 3 osgood, 2 packwood, 2 parenthood, 3 plywood, 2 portwood, 2 presswood, 2 prestwood, 2 pulpwood, 2 ravenswood, 3 redwood, 2 rickwood, 2 ridgewood, 2 ringwood, 2 riverwood, 3 robinhood, 3 rockwood, 2 rosewood, 2 sainthood, 2 scattergood, 3 sherwood, 2 silkwood, 2 smallwood, 2 softwood, 2 southwood, 2 stanwood, 2 statehood, 2 swartwood, 2 tanglewood, 3 teakwood, 2 toogood, 2 underwood, 3 upwood, 2 victimhood, 3 wedgewood, 2 wedgwood, 2 weldwood, 2 westwood, 2 wildwood, 2 winwood, 2 womanhood, 3 wormwood, 2 yarwood, 2 
IH1 L IH0 NG B ER0 G shillingburg, 3 
IH1 SH AH0 N AH0 B AH0 L fissionable, 4 
AY1 S IH0 S lysis, 2 
EH1 N HH AH0 M benham, 2 glenham, 2 
AA1 D IH0 T IY0 conticommodity, 6 
IH1 S T AH0 F EH0 L christoffel, 3 christophel, 3 
OW1 M EH0 N T IH0 NG fomenting, 3 
EH1 CH AH0 M Z mecham's, 2 
EY1 T Z ER0 batzer, 2 glatzer, 2 gratzer, 2 kratzer, 2 patzer, 2 platzer, 2 shatzer, 2 statzer, 2 
AE1 K L IY0 ackley, 2 bakley, 2 blackley, 2 blakley, 2 hackley, 2 jackley, 2 kackley, 2 mackley, 2 rackley, 2 shaklee, 2 wakeley, 2 wakley, 2 yackley, 2 
IH1 N B AA0 R finbar, 2 
ER1 N D adjourned, 2 burned, 1 churned, 1 concerned, 2 discerned, 2 earned, 1 learned, 1 returned, 2 spurned, 1 turned, 1 unburned, 2 unconcerned, 3 unearned, 2 unturned, 2 yearned, 1 
EH1 B ER0 T S eberts, 2 
IH1 G N AH0 Z cigna's, 2 
AA1 R T S AH0 L hartsell, 2 
AE2 Z alcatraz, 3 avtovaz, 3 diaz, 2 topaz, 2 
UH1 R M AH0 N boorman, 2 buhrman, 2 fuhrman, 2 fuhrmann, 2 moorman, 2 moormann, 2 
AA1 B L IH0 NG gobbling, 2 hobbling, 2 squabbling, 2 wobbling, 2 
AE1 N T ER0 IH0 NG bantering, 3 
AW1 T AH0 F AY0 L sproutaphile, 3 
EH1 K S AH0 T IH0 N cyhexatin, 4 
AO1 R IH0 N AE0 SH forinash, 3 
AE1 P IY0 AH0 N appian, 3 
EH1 M B L IY0 Z assemblies, 3 assembly's, 3 subassemblies, 4 
EH1 V L ER0 Z leveler's, 2 levelers, 2 
AA1 K T ER0 AH0 L doctoral, 3 
AE1 ZH M IH0 R Z cashmeres, 2 
AO1 S L IY0 ausley, 2 wasley, 2 
AA1 G R AH0 F IY0 astrophotography, 6 autobiography, 6 bibliography, 5 biography, 4 choreography, 5 chromatography, 5 cinematography, 6 crystallography, 5 demography, 4 echography, 4 geography, 4 hagiography, 5 historiography, 6 iconography, 5 kaumography, 4 lithography, 4 mammography, 4 oceanography, 5 orthography, 4 photography, 4 phytogeography, 6 polarography, 5 pomography, 4 pornography, 4 radiography, 5 topography, 4 typography, 4 
IH1 D IY0 biddie, 2 biddy, 2 bridie, 2 brydie, 2 diddy, 2 giddy, 2 kiddie, 2 kiddy, 2 liddy, 2 lydie, 2 priddy, 2 schmiddy, 2 sidi, 2 smiddy, 2 twiddy, 2 
EH1 K Y AH0 L AH0 T IH0 V speculative, 4 
OW1 D IH0 NG Z loadings, 2 
AE1 L F alf, 1 ralph, 1 scalf, 1 
AY1 W AH0 aiwa, 2 heiwa, 2 
IH1 L IY0 achille, 3 alfavilli, 4 billie, 2 billy, 2 bily, 2 briley, 2 camilli, 3 chantilly, 3 chile, 2 chili, 2 chilly, 2 cilley, 2 crilley, 2 crilly, 2 dilley, 2 dillie, 2 dilly, 2 filley, 2 filly, 2 friley, 2 frilly, 2 fusilli, 3 gilley, 2 gillie, 2 gilly, 2 grilli, 2 hiley, 2 hilley, 2 hilly, 2 killey, 2 liley, 2 lili, 2 lilley, 2 lilli, 2 lillie, 2 lilly, 2 lily, 2 milley, 2 milli, 2 millie, 2 milly, 2 nilly, 2 philley, 2 phillie, 2 philly, 2 pilley, 2 really, 2 rylee, 2 shiley, 2 silly, 2 smilie, 2 smillie, 2 smylie, 2 smyly, 2 stilley, 2 swilley, 2 tilley, 2 tillie, 2 tilly, 2 twilley, 2 vanilli, 3 vassily, 3 villi, 2 willey, 2 willi, 2 willie, 2 willy, 2 wyllie, 2 
ER1 DH ER0 IH0 NG furthering, 3 
AO1 T IH0 K S aeronautics, 4 
AA1 Z IH0 T deposit, 3 
AA1 R G AH0 S IY0 argosy, 3 
AH1 S T M AH0 N T S adjustments, 3 readjustments, 4 
IH1 SH AH0 P archbishop, 3 bishop, 2 
EY1 B IY0 N IH0 S cabiness, 3 
EH1 G L IY0 OW0 breglio, 3 
AH0 a, 1 
AE1 S T AH0 L kastl, 2 
EH1 K S P L AH0 T IH0 V expletive, 3 
AO1 F S T AH0 L schoffstall, 2 
IY2 D airspeed, 2 aniseed, 3 appleseed, 3 ashmead, 2 birdseed, 2 centipede, 3 certainteed, 3 cottonseed, 3 duckweed, 2 fireweed, 3 flaxseed, 2 ganymede, 3 goodspeed, 2 high-speed, 2 highspeed, 2 inbreed, 2 krumwiede, 2 linseed, 2 lockheed, 2 milkweed, 2 nobody'd, 3 nosebleed, 2 oilseed, 2 pitied, 2 pokeweed, 2 proofread, 2 prophesied, 3 ragweed, 2 rapeseed, 2 rosemead, 2 seaweed, 2 siegfried, 2 windspeed, 2 
IH1 M P L AH0 M AH0 N T S implements, 3 
IY1 B IY0 abitibi, 4 bebe, 2 beeby, 2 eby, 2 freebie, 2 habibi, 3 habibie, 3 hebei, 2 leiby, 2 nashashibi, 4 phebe, 2 phoebe, 2 ribi, 2 seabee, 2 smeby, 2 tahmassebi, 4 uribe, 3 
AO1 K IH0 NG Z talking's, 2 
AA1 R L S T R AH0 M carlstrom, 2 
AA1 N AH0 K AH0 chanukah, 3 hanukkah, 3 japonica, 4 
IH1 S L IH0 NG bristling, 2 kisling, 2 kissling, 2 whistling, 2 
IH1 L IH0 S amaryllis, 4 gillis, 2 hillis, 2 lillis, 2 millis, 2 phillis, 2 phyllis, 2 tillis, 2 willis, 2 
UW2 D Z altitudes, 3 aptitudes, 3 attitudes, 3 etudes, 2 interludes, 3 latitudes, 3 longitudes, 3 magnitudes, 3 megafoods, 3 multifoods', 3 multitudes, 3 platitudes, 3 preludes, 2 seafoods, 2 
EH1 B IH0 N S T R AY0 T hebenstreit, 3 
UW1 N EH0 S antunes, 3 
OW1 N alone, 2 arone, 2 athlone, 2 atone, 2 barone, 2 barrone, 2 bastogne, 2 bayonne, 2 bemoan, 2 blown, 1 boan, 1 boehne, 1 boen, 1 bohn, 1 bohne, 1 bone, 1 bourguignon, 3 bown, 1 bowne, 1 cadrone, 2 calderon, 3 capone, 2 carone, 2 catone, 2 cipollone, 3 cirone, 2 clone, 1 coan, 1 cohn, 1 cologne, 2 concepcion, 4 condone, 2 cone, 1 corporacion, 5 crone, 1 cyclone, 2 damone, 2 dethrone, 2 diaz-calderon, 5 dijon, 2 disown, 2 doan, 1 doane, 1 doanh, 1 don't, 1 dragone, 2 drone, 1 farone, 2 flintstone, 2 flown, 1 fone, 1 full-blown, 2 garcon, 2 garone, 2 goan, 1 goen, 1 groan, 1 groen, 1 grone, 1 grown, 1 hipbone, 2 hoehn, 1 hoehne, 1 hoen, 1 homegrown, 2 hone, 1 intone, 2 joan, 1 jone, 1 kloehn, 1 known, 1 koehn, 1 koehne, 1 koen, 1 kohne, 1 krohn, 1 latrone, 2 leone, 2 loan, 1 lone, 1 lupone, 2 malone, 2 mamone, 2 marone, 2 masone, 2 mazon, 2 mazone, 2 mccone, 2 mccrone, 2 mcglone, 2 mchone, 2 mckone, 2 mckown, 2 melloan, 2 milone, 2 mione, 2 moan, 1 moen, 1 mon, 1 mone, 1 montrone, 2 morricone, 3 oanh, 1 outgrown, 2 outshone, 2 overblown, 3 overgrown, 3 overthrown, 3 own, 1 palone, 2 pavone, 2 perone, 2 phone, 1 picone, 2 pirone, 2 plohn, 1 postpone, 2 prone, 1 ramon, 2 ramone, 2 raton, 2 reggaeton, 3 revolucion, 5 rhone, 1 roan, 1 roane, 1 roen, 1 romanone, 3 rone, 1 salone, 2 scavone, 2 schoen, 1 schone, 1 scimone, 2 scone, 1 sewn, 1 sharon, 2 shirone, 2 shone, 1 shown, 1 simone, 2 sloan, 1 sloane, 1 slone, 1 sown, 1 stallone, 2 stone, 1 thoen, 1 thone, 1 throne, 1 thrown, 1 timezone, 2 tirone, 2 tone, 1 trombone, 2 trone, 1 tyrone, 2 unbeknown, 3 unknown, 2 valone, 2 vanstone, 2 varone, 2 well-known, 2 yarchoan, 2 zohn, 1 zone, 1 
AA1 R M D alarmed, 2 armed, 1 charmed, 1 disarmed, 2 farmed, 1 harmed, 1 unarmed, 2 unharmed, 2 
AY1 R M AH0 N eiermann, 2 fairman, 2 fire-men, 2 fireman, 2 firemen, 2 wireman, 2 
AO1 L D R IY0 baldry, 2 
AE1 D L AO0 NG adlong, 2 
ER1 N IH0 N chernin, 2 durnin, 2 
AE1 R IH0 K AH0 L maricle, 3 
